t,left_x,left_y,left_z,left_qw,left_qx,left_qy,left_qz,left_vx,left_vy,left_vz,left_wx,left_wy,left_wz,left_Fx,left_Fy,left_Fz,left_Mx,left_My,left_Mz,right_x,right_y,right_z,right_qw,right_qx,right_qy,right_qz,right_vx,right_vy,right_vz,right_wx,right_wy,right_wz,right_Fx,right_Fy,right_Fz,right_Mx,right_My,right_Mz
1.415,0.373,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.373,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.42,0.374,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.374,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.425,0.375,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.375,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.43,0.376,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.376,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.435,0.377,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.377,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.44,0.378,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.378,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.445,0.379,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.379,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.45,0.38,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.38,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.455,0.381,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.381,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.46,0.382,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.382,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.465,0.383,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.383,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.47,0.384,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.384,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.475,0.385,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.385,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.48,0.386,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.386,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.485,0.387,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.387,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.49,0.388,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.388,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.495,0.389,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.389,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.5,0.39,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.39,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.505,0.391,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.391,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.51,0.392,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.392,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.515,0.393,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.393,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.52,0.394,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.394,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.525,0.395,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.395,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.53,0.396,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.396,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.535,0.397,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.397,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.54,0.398,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.398,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.545,0.399,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.399,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.55,0.4,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.4,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.555,0.401,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.401,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.56,0.402,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.402,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.565,0.403,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.403,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.57,0.404,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.404,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.575,0.405,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.405,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.58,0.406,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.406,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.585,0.407,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.407,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.59,0.408,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.408,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.595,0.409,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.409,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.6,0.41,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.41,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.605,0.411,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.411,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.61,0.412,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.412,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.615,0.413,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.413,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.62,0.414,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.414,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.625,0.415,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.415,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.63,0.416,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.416,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.635,0.417,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.417,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.64,0.418,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.418,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.645,0.419,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.419,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.65,0.42,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.42,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.655,0.421,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.421,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.66,0.422,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-4.93050157068701e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.422,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-9.13494069333678e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.665,0.423,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.423,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.67,0.424,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.424,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.675,0.425,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.425,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.68,0.426,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.426,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.685,0.427,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.427,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.69,0.428,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.428,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.695,0.429,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.429,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.7,0.43,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.43,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.705,0.431,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.431,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.71,0.432,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.432,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.715,0.433,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.433,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.72,0.434,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.434,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.725,0.435,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.435,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.73,0.436,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.436,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.735,0.437,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.437,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.74,0.438,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.438,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.745,0.439,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.439,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.75,0.44,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.44,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.755,0.441,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.441,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.76,0.442,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.442,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
1.765,0.443,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.04072459531217e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220724999999999,-7.9160352106384e-18,0.443,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-1.02451637179619e-16,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
